,impath,label,Hmax,Wmax,Attnlabel
685,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_686.png," ""12""",1410,2155,[ 1  3  5 14 15  5  2]
686,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_687.png," ""Shit""",1410,2155,[ 1  3  5 44 61 62 73  5  2]
687,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_688.png," ""University""",1410,2155,[ 1  3  5 46 67 62 75 58 71 72 62 73 78  5  2]
688,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_689.png," ""of""",1410,2155,[ 1  3  5 68 59  5  2]
689,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_690.png," ""Essex""",1410,2155,[ 1  3  5 30 72 72 58 77  5  2]
690,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_691.png," ""Day""",1410,2155,[ 1  3  5 29 54 78  5  2]
691,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_692.png," ""Nursery""",1410,2155,[ 1  3  5 39 74 71 72 58 71 78  5  2]
692,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_693.png," ""The""",1410,2155,[ 1  3  5 45 61 58  5  2]
693,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_694.png," ""Houses""",1410,2155,[ 1  3  5 33 68 74 72 58 72  5  2]
694,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_695.png," ""Keynes""",1410,2155,[ 1  3  5 36 58 78 67 58 72  5  2]
695,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_696.png," ""Rayleigh""",1410,2155,[ 1  3  5 43 54 78 65 58 62 60 61  5  2]
696,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_697.png," ""Tawney""",1410,2155,[ 1  3  5 45 54 76 67 58 78  5  2]
697,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_698.png," ""and""",1410,2155,[ 1  3  5 54 67 57  5  2]
698,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_699.png," ""William""",1410,2155,[ 1  3  5 48 62 65 65 62 54 66  5  2]
699,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_700.png," ""Morris""",1410,2155,[ 1  3  5 38 68 71 71 62 72  5  2]
700,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_701.png," ""Towers""",1410,2155,[ 1  3  5 45 68 76 58 71 72  5  2]
701,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_702.png," ""Wolfson""",1410,2155,[ 1  3  5 48 68 65 59 72 68 67  5  2]
702,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_703.png," ""Court""",1410,2155,[ 1  3  5 28 68 74 71 73  5  2]
703,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_704.png," ""Buses""",1410,2155,[ 1  3  5 27 74 72 58 72  5  2]
704,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_705.png," ""and""",1410,2155,[ 1  3  5 54 67 57  5  2]
705,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_706.png," ""Cycles""",1410,2155,[ 1  3  5 28 78 56 65 58 72  5  2]
706,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_707.png," ""Only""",1410,2155,[ 1  3  5 40 67 65 78  5  2]
707,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_708.png," ""CONFERENCE""",1410,2155,[ 1  3  5 28 40 39 31 30 43 30 39 28 30  5  2]
708,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_709.png," ""CAR""",1410,2155,[ 1  3  5 28 26 43  5  2]
709,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_710.png," ""PARK""",1410,2155,[ 1  3  5 41 26 43 36  5  2]
710,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_711.png," ""Entrance""",1410,2155,[ 1  3  5 30 67 73 71 54 67 56 58  5  2]
711,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_712.png," ""4""",1410,2155,[ 1  3  5 17  5  2]
712,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_713.png," ""STOP""",1410,2155,[ 1  3  5 44 45 40 41  5  2]
713,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_714.png," ""AUSTRALIA""",1410,2155,[ 1  3  5 26 46 44 45 43 26 37 34 26  5  2]
714,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_715.png," ""FIRE""",1410,2155,[ 1  3  5 31 34 43 30  5  2]
715,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_716.png," ""EXIT""",1410,2155,[ 1  3  5 30 49 34 45  5  2]
716,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_717.png," ""Keep""",1410,2155,[ 1  3  5 36 58 58 69  5  2]
717,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_718.png," ""clear""",1410,2155,[ 1  3  5 56 65 58 54 71  5  2]
718,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_719.png," ""Roland""",1410,2155,[ 1  3  5 43 68 65 54 67 57  5  2]
719,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_720.png," ""DIGITAL""",1410,2155,[ 1  3  5 29 34 32 34 45 26 37  5  2]
720,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_721.png," ""GROUP""",1410,2155,[ 1  3  5 32 43 40 46 41  5  2]
721,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_722.png," ""571""",1410,2155,[ 1  3  5 18 20 14  5  2]
722,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_723.png," ""TESTED""",1410,2155,[ 1  3  5 45 30 44 45 30 29  5  2]
723,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_724.png," ""TESTED""",1410,2155,[ 1  3  5 45 30 44 45 30 29  5  2]
724,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_725.png," ""4B.532""",1410,2155,[ 1  3  5 17 27 11 18 16 15  5  2]
725,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_726.png," ""MONDO""",1410,2155,[ 1  3  5 38 40 39 29 40  5  2]
726,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_727.png," ""CAFE""",1410,2155,[ 1  3  5 28 26 31 30  5  2]
727,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_728.png," ""-""",1410,2155,[ 1  3  5 10  5  2]
728,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_729.png," ""BAR""",1410,2155,[ 1  3  5 27 26 43  5  2]
729,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_730.png," ""-""",1410,2155,[ 1  3  5 10  5  2]
730,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_731.png," ""VENUE""",1410,2155,[ 1  3  5 47 30 39 46 30  5  2]
731,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_732.png," ""food""",1410,2155,[ 1  3  5 59 68 68 57  5  2]
732,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_733.png," ""Sports""",1410,2155,[ 1  3  5 44 69 68 71 73 72  5  2]
733,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_734.png," ""Centre""",1410,2155,[ 1  3  5 28 58 67 73 71 58  5  2]
734,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_735.png," ""ark""",1410,2155,[ 1  3  5 54 71 64  5  2]
735,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_736.png," ""Conference""",1410,2155,[ 1  3  5 28 68 67 59 58 71 58 67 56 58  5  2]
736,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_737.png," ""Centre""",1410,2155,[ 1  3  5 28 58 67 73 71 58  5  2]
737,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_738.png," ""Car""",1410,2155,[ 1  3  5 28 54 71  5  2]
738,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_739.png," ""Parks""",1410,2155,[ 1  3  5 41 54 71 64 72  5  2]
739,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_740.png," ""UDX""",1410,2155,[ 1  3  5 46 29 49  5  2]
740,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_741.png," ""MAYFAIR""",1410,2155,[ 1  3  5 38 26 50 31 26 34 43  5  2]
741,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_742.png," ""MINI""",1410,2155,[ 1  3  5 38 34 39 34  5  2]
742,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_743.png," ""PEUGEOT""",1410,2155,[ 1  3  5 41 30 46 32 30 40 45  5  2]
743,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_744.png," ""EXIT""",1410,2155,[ 1  3  5 30 49 34 45  5  2]
744,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_745.png," ""EMERGENCY""",1410,2155,[ 1  3  5 30 38 30 43 32 30 39 28 50  5  2]
745,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_746.png," ""SERVICE""",1410,2155,[ 1  3  5 44 30 43 47 34 28 30  5  2]
746,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_747.png," ""VEHICLES""",1410,2155,[ 1  3  5 47 30 33 34 28 37 30 44  5  2]
747,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_748.png," ""ONLY""",1410,2155,[ 1  3  5 40 39 37 50  5  2]
748,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_749.png," ""CHALLENGE""",1410,2155,[ 1  3  5 28 33 26 37 37 30 39 32 30  5  2]
749,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_750.png," ""RESTAURANT""",1410,2155,[ 1  3  5 43 30 44 45 26 46 43 26 39 45  5  2]
750,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_751.png," ""FLATS""",1410,2155,[ 1  3  5 31 37 26 45 44  5  2]
751,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_752.png," ""61to69""",1410,2155,[ 1  3  5 19 14 73 68 19 22  5  2]
752,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_753.png," ""1""",1410,2155,[ 1  3  5 14  5  2]
753,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_754.png," ""2""",1410,2155,[ 1  3  5 15  5  2]
754,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_755.png," ""3""",1410,2155,[ 1  3  5 16  5  2]
755,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_756.png," ""4""",1410,2155,[ 1  3  5 17  5  2]
756,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_757.png," ""5""",1410,2155,[ 1  3  5 18  5  2]
757,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_758.png," ""6""",1410,2155,[ 1  3  5 19  5  2]
758,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_759.png," ""7""",1410,2155,[ 1  3  5 20  5  2]
759,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_760.png," ""8""",1410,2155,[ 1  3  5 21  5  2]
760,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_761.png," ""9""",1410,2155,[ 1  3  5 22  5  2]
761,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_762.png," ""the""",1410,2155,[ 1  3  5 73 61 58  5  2]
762,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_763.png," ""one-line""",1410,2155,[ 1  3  5 68 67 58 10 65 62 67 58  5  2]
763,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_764.png," ""guide""",1410,2155,[ 1  3  5 60 74 62 57 58  5  2]
764,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_765.png," ""go""",1410,2155,[ 1  3  5 60 68  5  2]
765,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_766.png," ""Post""",1410,2155,[ 1  3  5 41 68 72 73  5  2]
766,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_767.png," ""Office""",1410,2155,[ 1  3  5 40 59 59 62 56 58  5  2]
767,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_768.png," ""99""",1410,2155,[ 1  3  5 22 22  5  2]
768,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_769.png," ""5""",1410,2155,[ 1  3  5 18  5  2]
769,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_770.png," ""SPRINKLER""",1410,2155,[ 1  3  5 44 41 43 34 39 36 37 30 43  5  2]
770,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_771.png," ""VALVE""",1410,2155,[ 1  3  5 47 26 37 47 30  5  2]
771,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_772.png," ""CHAMBER""",1410,2155,[ 1  3  5 28 33 26 38 27 30 43  5  2]
772,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_773.png," ""ION""",1410,2155,[ 1  3  5 34 40 39  5  2]
773,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_774.png," ""The""",1410,2155,[ 1  3  5 45 61 58  5  2]
774,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_775.png," ""Linen""",1410,2155,[ 1  3  5 37 62 67 58 67  5  2]
775,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_776.png," ""Factory""",1410,2155,[ 1  3  5 31 54 56 73 68 71 78  5  2]
776,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_777.png," ""ICE""",1410,2155,[ 1  3  5 34 28 30  5  2]
777,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_778.png," ""CREAM""",1410,2155,[ 1  3  5 28 43 30 26 38  5  2]
778,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_779.png," ""PHARMACY""",1410,2155,[ 1  3  5 41 33 26 43 38 26 28 50  5  2]
779,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_780.png," ""camouflage""",1410,2155,[ 1  3  5 56 54 66 68 74 59 65 54 60 58  5  2]
780,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_781.png," ""CO""",1410,2155,[ 1  3  5 28 40  5  2]
781,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_782.png," ""-""",1410,2155,[ 1  3  5 10  5  2]
782,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_783.png," ""OPERATIVE""",1410,2155,[ 1  3  5 40 41 30 43 26 45 34 47 30  5  2]
783,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_784.png," ""JACKS""",1410,2155,[ 1  3  5 35 26 28 36 44  5  2]
784,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_785.png," ""FAMOUS""",1410,2155,[ 1  3  5 31 26 38 40 46 44  5  2]
785,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_786.png," ""SUPPLIES""",1410,2155,[ 1  3  5 44 46 41 41 37 34 30 44  5  2]
786,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_787.png," ""EST.""",1410,2155,[ 1  3  5 30 44 45 11  5  2]
787,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_788.png," ""1946""",1410,2155,[ 1  3  5 14 22 17 19  5  2]
788,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_789.png," ""PLAY""",1410,2155,[ 1  3  5 41 37 26 50  5  2]
789,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_790.png," ""THUNDERBALL""",1410,2155,[ 1  3  5 45 33 46 39 29 30 43 27 26 37 37  5  2]
790,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_791.png," ""HERE""",1410,2155,[ 1  3  5 33 30 43 30  5  2]
791,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_792.png," ""NATIONAL""",1410,2155,[ 1  3  5 39 26 45 34 40 39 26 37  5  2]
792,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_793.png," ""20P""",1410,2155,[ 1  3  5 15 13 41  5  2]
793,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_794.png," ""A""",1410,2155,[ 1  3  5 26  5  2]
794,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_795.png," ""RIDE""",1410,2155,[ 1  3  5 43 34 29 30  5  2]
795,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_796.png," ""Peacocks""",1410,2155,[ 1  3  5 41 58 54 56 68 56 64 72  5  2]
796,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_797.png," ""SLUSH""",1410,2155,[ 1  3  5 44 37 46 44 33  5  2]
797,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_798.png," ""PUPPiE""",1410,2155,[ 1  3  5 41 46 41 41 62 30  5  2]
798,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_799.png," ""AS""",1410,2155,[ 1  3  5 26 44  5  2]
799,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_800.png," ""COOL""",1410,2155,[ 1  3  5 28 40 40 37  5  2]
800,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_801.png," ""AS""",1410,2155,[ 1  3  5 26 44  5  2]
801,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_802.png," ""IT""",1410,2155,[ 1  3  5 34 45  5  2]
802,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_803.png," ""GETS""",1410,2155,[ 1  3  5 32 30 45 44  5  2]
803,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_804.png," ""Cheques""",1410,2155,[ 1  3  5 28 61 58 70 74 58 72  5  2]
804,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_805.png," ""GALORE""",1410,2155,[ 1  3  5 32 26 37 40 43 30  5  2]
805,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_806.png," ""PIZZA""",1410,2155,[ 1  3  5 41 34 51 51 26  5  2]
806,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_807.png," ""The""",1410,2155,[ 1  3  5 45 61 58  5  2]
807,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_808.png," ""Adult""",1410,2155,[ 1  3  5 26 57 74 65 73  5  2]
808,/media/Archive4TB3/Data/textImages/EN_Benchmarks/IC13/Word Recognition/Challenge2_Test_Task3_Images/word_809.png," ""Community""",1410,2155,[ 1  3  5 28 68 66 66 74 67 62 73 78  5  2]
